#{"t_start": 1615253180.0972133, "env_id": "commonroad-v0"}
r,l,t,is_collision,is_time_out,is_off_road,is_back_collision,is_goal_reached,scenario_name
66.4,126,7688.921141,0,0,0,0,1,DEU_AAH-1_110082_T-1
-7.495386,350,7722.929912,0,1,0,0,0,DEU_AAH-1_110068_T-1
66.1,129,7736.852736,0,0,0,0,1,DEU_AAH-1_100052_T-1
66.0,134,7756.258872,0,0,0,0,1,DEU_AAH-1_100052_T-1
1.57767,33,7763.082658,0,0,0,0,0,DEU_AAH-1_90074_T-1
60.7,102,7776.582936,0,0,0,0,1,DEU_AAH-1_90092_T-1
64.4,182,7796.048901,0,0,0,0,1,DEU_AAH-1_100084_T-1
66.3,109,7809.16872,0,0,0,0,1,DEU_AAH-1_80088_T-1
5.22113,70,7819.860262,0,0,0,0,0,DEU_AAH-1_110044_T-1
-37.346489,173,7833.352581,0,0,1,0,0,DEU_AAH-1_130025_T-1
66.4,114,7845.019079,0,0,0,0,1,DEU_AAH-1_110053_T-1
65.7,141,7862.395289,0,0,0,0,1,DEU_AAH-1_100081_T-1
-82.664288,226,7883.141975,0,0,0,0,0,DEU_AAH-1_80062_T-1
-23.652611,350,7920.036207,0,1,0,0,0,DEU_AAH-1_90084_T-1
-93.840518,326,7957.994808,0,1,0,0,0,DEU_AAH-1_130048_T-1
6.068887,82,7988.255463,0,0,0,0,0,DEU_AAH-1_1400184_T-1
66.2,132,8006.209837,0,0,0,0,1,DEU_AAH-1_90012_T-1
64.087665,231,8046.832635,0,0,0,0,1,DEU_AAH-1_140028_T-1
65.7,161,8072.383156,0,0,0,0,1,DEU_AAH-1_180032_T-1
2.288665,67,8086.354063,0,0,0,0,0,DEU_AAH-1_1300110_T-1
-86.03961,235,8111.75492,0,0,1,0,0,DEU_AAH-1_80064_T-1
65.9,133,8130.655841,0,0,0,0,1,DEU_AAH-1_100017_T-1
-46.619688,260,8171.524299,0,1,0,0,0,DEU_AAH-1_1400344_T-1
-67.195879,209,8190.535068,0,1,0,0,0,DEU_AAH-1_110018_T-1
-81.130603,240,8215.250702,0,0,1,0,0,DEU_AAH-1_1100168_T-1
66.354303,118,8232.222852,0,0,0,0,1,DEU_AAH-1_90034_T-1
59.0,151,8248.040979,0,0,0,0,1,DEU_AAH-1_100054_T-1
3.027058,80,8266.351351,0,0,0,0,0,DEU_AAH-1_150041_T-1
-34.884771,296,8328.373615,0,1,0,0,0,DEU_AAH-1_140032_T-1
-93.10864,349,8349.86743,0,1,0,0,0,DEU_AAH-1_90044_T-1
12.084899,77,8363.975506,0,0,0,0,0,DEU_AAH-1_110030_T-1
-36.810241,189,8385.087706,0,1,0,0,0,DEU_AAH-1_110059_T-1
66.2,135,8398.168832,0,0,0,0,1,DEU_AAH-1_80082_T-1
66.2,137,8414.736855,0,0,0,0,1,DEU_AAH-1_130042_T-1
-50.038952,208,8444.292762,0,1,0,0,0,DEU_AAH-1_100092_T-1
1.547806,44,8462.791794,0,0,0,0,0,DEU_AAH-1_1400184_T-1
65.9,134,8477.715803,0,0,0,0,1,DEU_AAH-1_100052_T-1
-55.388884,210,8511.022493,0,0,1,0,0,DEU_AAH-1_120041_T-1
4.608343,73,8523.13763,0,0,0,0,0,DEU_AAH-1_110076_T-1
3.339021,78,8536.05936,0,0,0,0,0,DEU_AAH-1_1200155_T-1
66.5,133,8554.857411,0,0,0,0,1,DEU_AAH-1_120027_T-1
-62.951127,223,8580.538006,0,0,1,0,0,DEU_AAH-1_150051_T-1
-44.127388,201,8602.903601,0,1,0,0,0,DEU_AAH-1_110026_T-1
-47.351285,219,8629.225638,0,1,0,0,0,DEU_AAH-1_160024_T-1
65.9,147,8645.81774,0,0,0,0,1,DEU_AAH-1_120073_T-1
-62.319288,193,8662.532073,0,0,1,0,0,DEU_AAH-1_150051_T-1
59.4,276,8692.586064,0,0,0,0,1,DEU_AAH-1_110068_T-1
-39.824273,227,8708.725054,0,0,1,0,0,DEU_AAH-1_130025_T-1
-58.525645,227,8736.694955,0,1,0,0,0,DEU_AAH-1_100089_T-1
66.5,121,8749.398156,0,0,0,0,1,DEU_AAH-1_80032_T-1
3.407704,71,8762.517333,0,0,0,0,0,DEU_AAH-1_100020_T-1
66.293939,122,8777.991147,0,0,0,0,1,DEU_AAH-1_90047_T-1
-104.983995,228,8798.158547,0,0,1,0,0,DEU_AAH-1_110083_T-1
-2.111457,43,8806.177245,0,0,0,0,0,DEU_AAH-1_800165_T-1
-48.735137,200,8823.910674,0,1,0,0,0,DEU_AAH-1_80061_T-1
66.1,129,8841.000714,0,0,0,0,1,DEU_AAH-1_110015_T-1
-49.868203,184,8858.396291,0,0,1,0,0,DEU_AAH-1_80075_T-1
-57.610877,239,8882.340587,0,1,0,0,0,DEU_AAH-1_1500331_T-1
66.4,129,8897.571562,0,0,0,0,1,DEU_AAH-1_80080_T-1
65.3,157,8920.805513,0,0,0,0,1,DEU_AAH-1_90071_T-1
-92.345839,206,8945.678169,0,0,1,0,0,DEU_AAH-1_1100145_T-1
65.5,148,8959.995077,0,0,0,0,1,DEU_AAH-1_100037_T-1
-46.51362,200,8979.516533,0,1,0,0,0,DEU_AAH-1_80058_T-1
-79.050745,241,9010.258593,0,0,1,0,0,DEU_AAH-1_1100168_T-1
66.0,143,9032.729128,0,0,0,0,1,DEU_AAH-1_130089_T-1
-71.090732,213,9056.431849,0,0,1,0,0,DEU_AAH-1_180017_T-1
-37.619064,326,9091.192785,0,1,0,0,0,DEU_AAH-1_130048_T-1
-23.968863,350,9124.789359,0,1,0,0,0,DEU_AAH-1_120053_T-1
-34.766772,206,9150.733751,0,1,0,0,0,DEU_AAH-1_90089_T-1
-22.791809,123,9188.296626,0,0,0,1,0,DEU_AAH-1_1400107_T-1
66.1,133,9204.937136,0,0,0,0,1,DEU_AAH-1_110076_T-1
-32.372214,257,9226.787963,0,1,0,0,0,DEU_AAH-1_100024_T-1
65.9,131,9241.76248,0,0,0,0,1,DEU_AAH-1_90058_T-1
65.3,155,9262.735408,0,0,0,0,1,DEU_AAH-1_90071_T-1
66.2,134,9279.206955,0,0,0,0,1,DEU_AAH-1_80036_T-1
66.2,137,9296.846701,0,0,0,0,1,DEU_AAH-1_110062_T-1
66.5,125,9321.924548,0,0,0,0,1,DEU_AAH-1_140023_T-1
65.6,138,9334.974434,0,0,0,0,1,DEU_AAH-1_100034_T-1
-44.295225,256,9375.612546,0,0,0,1,0,DEU_AAH-1_1400344_T-1
8.437805,101,9393.968182,0,0,0,0,0,DEU_AAH-1_130058_T-1
-2.559408,17,9397.472849,0,0,0,0,0,DEU_AAH-1_110088_T-1
-19.42286,221,9430.063621,0,1,0,0,0,DEU_AAH-1_80097_T-1
65.5,139,9452.280652,0,0,0,0,1,DEU_AAH-1_100090_T-1
68.9,78,9473.368239,0,0,0,0,1,DEU_AAH-1_170093_T-1
0.160041,55,9487.978093,0,0,0,0,0,DEU_AAH-1_150099_T-1
55.2,268,9523.091411,0,0,0,0,1,DEU_AAH-1_80035_T-1
66.2,136,9548.000937,0,0,0,0,1,DEU_AAH-1_110062_T-1
-17.943378,208,9582.263143,0,1,0,0,0,DEU_AAH-1_80066_T-1
65.7,135,9601.848036,0,0,0,0,1,DEU_AAH-1_90028_T-1
-61.935132,250,9629.485524,0,0,1,0,0,DEU_AAH-1_1100168_T-1
-8.282548,172,9655.415664,0,0,0,0,0,DEU_AAH-1_110039_T-1
-35.103198,195,9687.568616,0,1,0,0,0,DEU_AAH-1_110033_T-1
-114.660152,350,9716.557496,0,1,0,0,0,DEU_AAH-1_80028_T-1
-49.51877,159,9729.064193,0,0,1,0,0,DEU_AAH-1_110080_T-1
4.345921,109,9749.741473,0,0,0,0,0,DEU_AAH-1_80070_T-1
66.395395,137,9766.194464,0,0,0,0,1,DEU_AAH-1_160091_T-1
-21.13381,280,9813.77347,0,1,0,0,0,DEU_AAH-1_120041_T-1
65.7,136,9827.765728,0,0,0,0,1,DEU_AAH-1_110093_T-1
-39.498403,218,9846.35354,0,0,1,0,0,DEU_AAH-1_130025_T-1
66.2,134,9870.023183,0,0,0,0,1,DEU_AAH-1_110062_T-1
-4.46019,257,9892.017149,0,1,0,0,0,DEU_AAH-1_100024_T-1
60.7,102,9906.541881,0,0,0,0,1,DEU_AAH-1_90092_T-1
-41.234033,201,9930.988931,0,1,0,0,0,DEU_AAH-1_110026_T-1
-32.366842,288,9973.727242,0,1,0,0,0,DEU_AAH-1_90064_T-1
-31.820962,219,9997.101715,0,1,0,0,0,DEU_AAH-1_100083_T-1
-74.306214,350,10031.181936,0,1,0,0,0,DEU_AAH-1_120053_T-1
66.1,109,10043.561003,0,0,0,0,1,DEU_AAH-1_80099_T-1
65.6,138,10059.130217,0,0,0,0,1,DEU_AAH-1_110087_T-1
66.3,133,10075.552198,0,0,0,0,1,DEU_AAH-1_110062_T-1
65.9,164,10107.123163,0,0,0,0,1,DEU_AAH-1_180034_T-1
50.0,349,10147.036168,0,0,0,0,1,DEU_AAH-1_90084_T-1
65.3,159,10171.004513,0,0,0,0,1,DEU_AAH-1_80013_T-1
-47.504116,229,10195.696174,0,1,0,0,0,DEU_AAH-1_1100145_T-1
65.6,149,10215.393814,0,0,0,0,1,DEU_AAH-1_90071_T-1
-74.990162,236,10246.047708,0,1,0,0,0,DEU_AAH-1_90025_T-1
-39.379371,259,10273.491978,0,1,0,0,0,DEU_AAH-1_100097_T-1
65.9,132,10291.566987,0,0,0,0,1,DEU_AAH-1_90058_T-1
-11.201808,113,10318.131038,1,0,0,0,0,DEU_AAH-1_170067_T-1
65.0,166,10337.299245,0,0,0,0,1,DEU_AAH-1_130089_T-1
66.2,144,10358.532349,0,0,0,0,1,DEU_AAH-1_110014_T-1
-23.421067,283,10407.627184,0,1,0,0,0,DEU_AAH-1_90065_T-1
65.3,142,10426.902036,0,0,0,0,1,DEU_AAH-1_100090_T-1
65.9,160,10445.320721,0,0,0,0,1,DEU_AAH-1_110027_T-1
-11.864603,177,10470.936573,0,0,0,0,0,DEU_AAH-1_110039_T-1
66.3,127,10483.425075,0,0,0,0,1,DEU_AAH-1_80049_T-1
-5.774279,308,10517.526125,0,1,0,0,0,DEU_AAH-1_130058_T-1
66.1,125,10529.636102,0,0,0,0,1,DEU_AAH-1_110047_T-1
-38.0239,202,10554.75991,0,0,0,1,0,DEU_AAH-1_100092_T-1
57.9,233,10593.005595,0,0,0,0,1,DEU_AAH-1_90065_T-1
-2.488232,22,10604.01321,0,0,0,0,0,DEU_AAH-1_100018_T-1
65.8,144,10620.836227,0,0,0,0,1,DEU_AAH-1_80076_T-1
-34.478884,208,10646.432053,0,1,0,0,0,DEU_AAH-1_100092_T-1
65.6,153,10670.424263,0,0,0,0,1,DEU_AAH-1_100021_T-1
-10.800145,176,10694.524374,0,0,0,0,0,DEU_AAH-1_160085_T-1
2.642251,66,10703.93907,0,0,0,0,0,DEU_AAH-1_110029_T-1
-48.963543,219,10729.352144,0,1,0,0,0,DEU_AAH-1_160024_T-1
66.4,138,10748.70049,0,0,0,0,1,DEU_AAH-1_110057_T-1
65.9,132,10767.687014,0,0,0,0,1,DEU_AAH-1_100042_T-1
-40.949694,212,10788.56482,0,1,0,0,0,DEU_AAH-1_800151_T-1
66.0,143,10805.937483,0,0,0,0,1,DEU_AAH-1_120073_T-1
65.6,160,10826.18895,0,0,0,0,1,DEU_AAH-1_110058_T-1
63.5,198,10846.756232,0,0,0,0,1,DEU_AAH-1_100084_T-1
-15.696375,55,10855.307773,0,0,0,0,0,DEU_AAH-1_90093_T-1
66.330443,141,10871.922632,0,0,0,0,1,DEU_AAH-1_1300168_T-1
66.5,124,10892.899562,0,0,0,0,1,DEU_AAH-1_140023_T-1
-4.099888,76,10906.528152,0,0,0,0,0,DEU_AAH-1_90025_T-1
66.6,121,10922.354674,0,0,0,0,1,DEU_AAH-1_80056_T-1
-38.567252,210,10944.860509,0,1,0,0,0,DEU_AAH-1_110051_T-1
-33.465756,301,10978.97383,0,1,0,0,0,DEU_AAH-1_100094_T-1
66.0,139,11001.229565,0,0,0,0,1,DEU_AAH-1_120038_T-1
64.9,170,11024.095196,0,0,0,0,1,DEU_AAH-1_80015_T-1
-29.075259,200,11049.290943,0,0,0,1,0,DEU_AAH-1_100083_T-1
65.8,159,11075.074545,0,0,0,0,1,DEU_AAH-1_180032_T-1
64.8,171,11097.622706,0,0,0,0,1,DEU_AAH-1_80015_T-1
62.9,230,11136.353979,0,0,0,0,1,DEU_AAH-1_1000214_T-1
66.2,142,11154.906927,0,0,0,0,1,DEU_AAH-1_150016_T-1
-96.251394,293,11191.632399,0,0,1,0,0,DEU_AAH-1_110019_T-1
-8.3932,22,11195.943048,0,0,0,0,0,DEU_AAH-1_80020_T-1
66.2,127,11214.90238,0,0,0,0,1,DEU_AAH-1_90096_T-1
66.1,125,11226.159962,0,0,0,0,1,DEU_AAH-1_100034_T-1
-26.531567,293,11271.986659,0,1,0,0,0,DEU_AAH-1_130068_T-1
-33.787544,206,11297.532172,0,1,0,0,0,DEU_AAH-1_100044_T-1
66.255734,122,11317.054061,0,0,0,0,1,DEU_AAH-1_90034_T-1
-30.883066,229,11344.809121,0,1,0,0,0,DEU_AAH-1_1100145_T-1
0.362108,77,11372.0563,0,0,0,0,0,DEU_AAH-1_1300137_T-1
63.7,161,11390.821872,0,0,0,0,1,DEU_AAH-1_110092_T-1
66.3,124,11405.448406,0,0,0,0,1,DEU_AAH-1_110046_T-1
-28.376857,266,11423.280897,0,1,0,0,0,DEU_AAH-1_80053_T-1
59.9,196,11443.865297,0,0,0,0,1,DEU_AAH-1_100054_T-1
66.5,122,11460.756238,0,0,0,0,1,DEU_AAH-1_80052_T-1
66.3,116,11472.028766,0,0,0,0,1,DEU_AAH-1_100073_T-1
66.3,135,11488.148166,0,0,0,0,1,DEU_AAH-1_110043_T-1
66.2,141,11505.064601,0,0,0,0,1,DEU_AAH-1_80012_T-1
-28.947968,226,11530.427838,0,1,0,0,0,DEU_AAH-1_160061_T-1
66.1,147,11555.228653,0,0,0,0,1,DEU_AAH-1_100014_T-1
9.017302,78,11574.375008,0,0,0,0,0,DEU_AAH-1_180026_T-1
-8.217652,171,11599.344,0,0,0,0,0,DEU_AAH-1_110039_T-1
66.4,133,11617.183452,0,0,0,0,1,DEU_AAH-1_130042_T-1
-16.815845,168,11633.727002,0,0,0,0,0,DEU_AAH-1_100099_T-1
66.4,136,11650.166033,0,0,0,0,1,DEU_AAH-1_110064_T-1
66.0,133,11664.5449,0,0,0,0,1,DEU_AAH-1_110082_T-1
-100.438393,206,11693.203839,0,0,1,0,0,DEU_AAH-1_90053_T-1
9.579777,74,11711.255807,0,0,0,0,0,DEU_AAH-1_180026_T-1
66.1,125,11723.781064,0,0,0,0,1,DEU_AAH-1_100069_T-1
65.6,161,11746.293041,0,0,0,0,1,DEU_AAH-1_110058_T-1
-36.027131,210,11768.479852,0,1,0,0,0,DEU_AAH-1_90011_T-1
66.3,117,11778.628519,0,0,0,0,1,DEU_AAH-1_100073_T-1
-77.897558,236,11815.761284,0,0,1,0,0,DEU_AAH-1_100079_T-1
0.277594,44,11831.464341,0,0,0,0,0,DEU_AAH-1_90083_T-1
4.076313,165,11866.990316,0,0,0,0,0,DEU_AAH-1_150082_T-1
-18.195406,293,11913.600302,0,1,0,0,0,DEU_AAH-1_130068_T-1
65.7,149,11934.333061,0,0,0,0,1,DEU_AAH-1_100021_T-1
66.2,126,11954.699864,0,0,0,0,1,DEU_AAH-1_110056_T-1
66.243152,122,11976.853664,0,0,0,0,1,DEU_AAH-1_170093_T-1
-71.193849,212,12001.269616,0,0,1,0,0,DEU_AAH-1_180017_T-1
66.3,125,12018.020592,0,0,0,0,1,DEU_AAH-1_110025_T-1
66.3,141,12041.462528,0,0,0,0,1,DEU_AAH-1_110014_T-1
-31.254453,88,12045.694312,0,0,0,1,0,DEU_AAH-1_80042_T-1
-35.52016,219,12069.44493,0,1,0,0,0,DEU_AAH-1_160024_T-1
66.3,132,12087.670754,0,0,0,0,1,DEU_AAH-1_110062_T-1
-20.667744,206,12114.240573,0,1,0,0,0,DEU_AAH-1_90089_T-1
66.2,117,12126.333884,0,0,0,0,1,DEU_AAH-1_110053_T-1
66.0,125,12145.213439,0,0,0,0,1,DEU_AAH-1_900222_T-1
66.2,118,12157.226486,0,0,0,0,1,DEU_AAH-1_110053_T-1
66.3,117,12168.268492,0,0,0,0,1,DEU_AAH-1_110047_T-1
65.5,162,12191.41877,0,0,0,0,1,DEU_AAH-1_80097_T-1
66.6,119,12204.382862,0,0,0,0,1,DEU_AAH-1_90010_T-1
-63.552249,232,12223.421154,0,0,1,0,0,DEU_AAH-1_150051_T-1
-24.919513,219,12246.697912,0,1,0,0,0,DEU_AAH-1_160024_T-1
65.6,139,12262.302504,0,0,0,0,1,DEU_AAH-1_110087_T-1
-4.743496,186,12302.507502,0,1,0,0,0,DEU_AAH-1_1400198_T-1
-11.253079,111,12326.37934,1,0,0,0,0,DEU_AAH-1_170067_T-1
66.4,141,12342.816326,0,0,0,0,1,DEU_AAH-1_170012_T-1
-23.127713,189,12362.24133,0,1,0,0,0,DEU_AAH-1_110059_T-1
70.0,4,12365.923057,0,0,0,0,1,DEU_AAH-1_90035_T-1
-7.912226,45,12370.610202,0,0,0,0,0,DEU_AAH-1_110083_T-1
64.1,190,12403.089072,0,0,0,0,1,DEU_AAH-1_90050_T-1
66.4,136,12419.754332,0,0,0,0,1,DEU_AAH-1_110064_T-1
66.2,117,12433.123513,0,0,0,0,1,DEU_AAH-1_110044_T-1
70.0,22,12436.14153,0,0,0,0,1,DEU_AAH-1_80067_T-1
3.26837,78,12453.364536,0,0,0,0,0,DEU_AAH-1_1200155_T-1
66.6,124,12467.886334,0,0,0,0,1,DEU_AAH-1_140062_T-1
-54.061669,223,12495.511519,0,0,1,0,0,DEU_AAH-1_140094_T-1
65.9,130,12507.200454,0,0,0,0,1,DEU_AAH-1_100034_T-1
-2.36125,79,12519.211453,0,0,0,0,0,DEU_AAH-1_80086_T-1
66.195395,139,12537.606524,0,0,0,0,1,DEU_AAH-1_160091_T-1
-20.335939,204,12560.802762,0,1,0,0,0,DEU_AAH-1_90060_T-1
66.1,151,12583.139322,0,0,0,0,1,DEU_AAH-1_180034_T-1
-1.130013,33,12593.699415,0,0,0,0,0,DEU_AAH-1_900108_T-1
-62.82194,245,12634.879676,0,0,1,0,0,DEU_AAH-1_100079_T-1
-33.842375,217,12659.482573,0,0,0,1,0,DEU_AAH-1_100083_T-1
65.7,148,12679.169326,0,0,0,0,1,DEU_AAH-1_90071_T-1
-55.659582,207,12701.797841,0,0,1,0,0,DEU_AAH-1_180017_T-1
59.4,222,12718.008391,0,0,0,0,1,DEU_AAH-1_80028_T-1
62.1,254,12767.957574,0,0,0,0,1,DEU_AAH-1_140032_T-1
-45.818725,349,12785.71821,0,1,0,0,0,DEU_AAH-1_90044_T-1
66.2,121,12798.085835,0,0,0,0,1,DEU_AAH-1_100027_T-1
66.5,138,12822.089197,0,0,0,0,1,DEU_AAH-1_140053_T-1
66.2,116,12837.904297,0,0,0,0,1,DEU_AAH-1_100039_T-1
66.3,114,12849.954731,0,0,0,0,1,DEU_AAH-1_110053_T-1
-26.658147,294,12885.492863,0,1,0,0,0,DEU_AAH-1_80023_T-1
66.5,125,12901.817873,0,0,0,0,1,DEU_AAH-1_80078_T-1
66.2,130,12921.012431,0,0,0,0,1,DEU_AAH-1_90048_T-1
-9.99705,33,12924.122406,0,0,0,0,0,DEU_AAH-1_110063_T-1
-1.295221,31,12934.571258,0,0,0,0,0,DEU_AAH-1_90025_T-1
59.9,185,12953.758352,0,0,0,0,1,DEU_AAH-1_100054_T-1
66.1,138,12969.897993,0,0,0,0,1,DEU_AAH-1_80086_T-1
66.2,134,12985.282436,0,0,0,0,1,DEU_AAH-1_80079_T-1
8.150367,82,13005.006972,0,0,0,0,0,DEU_AAH-1_1400344_T-1
2.532572,67,13021.643894,0,0,0,0,0,DEU_AAH-1_180032_T-1
-53.992117,226,13046.853972,0,0,1,0,0,DEU_AAH-1_140094_T-1
-0.700595,56,13060.563681,0,0,0,0,0,DEU_AAH-1_170055_T-1
66.5,113,13073.717426,0,0,0,0,1,DEU_AAH-1_110047_T-1
65.8,160,13103.348297,0,0,0,0,1,DEU_AAH-1_180032_T-1
-45.0,350,13140.323718,0,1,0,0,0,DEU_AAH-1_1000129_T-1
-24.206219,206,13167.884888,0,1,0,0,0,DEU_AAH-1_100044_T-1
66.3,133,13186.975119,0,0,0,0,1,DEU_AAH-1_150022_T-1
-23.579454,257,13210.191188,0,0,0,0,0,DEU_AAH-1_120053_T-1
66.4,136,13231.01478,0,0,0,0,1,DEU_AAH-1_150016_T-1
7.341237,66,13241.40314,0,0,0,0,0,DEU_AAH-1_90074_T-1
-59.147043,197,13258.057198,0,0,1,0,0,DEU_AAH-1_110051_T-1
-28.881416,177,13276.599667,0,0,0,1,0,DEU_AAH-1_800151_T-1
-38.169443,243,13339.979084,0,0,0,1,0,DEU_AAH-1_1400344_T-1
66.3,139,13358.359117,0,0,0,0,1,DEU_AAH-1_120027_T-1
-55.338758,221,13383.690782,0,0,1,0,0,DEU_AAH-1_80029_T-1
-23.417068,184,13402.761493,0,1,0,0,0,DEU_AAH-1_110045_T-1
-2.441289,142,13423.09129,0,0,0,0,0,DEU_AAH-1_160061_T-1
60.0,158,13441.315686,0,0,0,0,1,DEU_AAH-1_100054_T-1
70.0,22,13443.984031,0,0,0,0,1,DEU_AAH-1_80067_T-1
66.0,128,13458.128111,0,0,0,0,1,DEU_AAH-1_100069_T-1
66.1,132,13472.465748,0,0,0,0,1,DEU_AAH-1_80085_T-1
-31.469958,183,13491.558777,0,0,0,1,0,DEU_AAH-1_800151_T-1
-6.941544,209,13527.90586,0,0,0,0,0,DEU_AAH-1_80019_T-1
66.1,122,13544.834932,0,0,0,0,1,DEU_AAH-1_900222_T-1
66.3,134,13565.331289,0,0,0,0,1,DEU_AAH-1_120038_T-1
70.0,50,13572.214086,0,0,0,0,1,DEU_AAH-1_170026_T-1
64.5,174,13605.627525,0,0,0,0,1,DEU_AAH-1_90021_T-1
-31.041186,89,13612.319246,0,0,0,1,0,DEU_AAH-1_80042_T-1
3.51343,55,13626.687814,0,0,0,0,0,DEU_AAH-1_900122_T-1
2.390467,77,13655.950211,0,0,0,0,0,DEU_AAH-1_90083_T-1
66.2,123,13677.130333,0,0,0,0,1,DEU_AAH-1_100095_T-1
65.9,129,13695.291162,0,0,0,0,1,DEU_AAH-1_100042_T-1
66.2,128,13714.217173,0,0,0,0,1,DEU_AAH-1_90029_T-1
-30.915749,246,13740.142945,0,1,0,0,0,DEU_AAH-1_80064_T-1
-29.249028,225,13774.777233,0,0,0,1,0,DEU_AAH-1_1400344_T-1
66.1,127,13790.204009,0,0,0,0,1,DEU_AAH-1_90058_T-1
-1.78988,22,13799.891288,0,0,0,0,0,DEU_AAH-1_1400184_T-1
66.1,134,13816.004317,0,0,0,0,1,DEU_AAH-1_80080_T-1
65.9,127,13831.52145,0,0,0,0,1,DEU_AAH-1_90046_T-1
51.5,330,13859.130922,0,0,0,0,1,DEU_AAH-1_110019_T-1
53.4,248,13878.726053,0,0,0,0,1,DEU_AAH-1_130025_T-1
65.8,148,13899.448171,0,0,0,0,1,DEU_AAH-1_90071_T-1
62.8,130,13917.291881,0,0,0,0,1,DEU_AAH-1_170098_T-1
-18.488223,308,13964.952389,0,1,0,0,0,DEU_AAH-1_90067_T-1
-11.692984,111,13989.987052,1,0,0,0,0,DEU_AAH-1_170067_T-1
-58.225609,238,14018.205077,0,0,1,0,0,DEU_AAH-1_140094_T-1
66.0,142,14033.145535,0,0,0,0,1,DEU_AAH-1_80026_T-1
-19.637224,239,14055.658543,0,1,0,0,0,DEU_AAH-1_1500331_T-1
66.2,147,14073.514835,0,0,0,0,1,DEU_AAH-1_180040_T-1
66.2,118,14086.706667,0,0,0,0,1,DEU_AAH-1_110053_T-1
66.0,152,14111.814842,0,0,0,0,1,DEU_AAH-1_150036_T-1
66.1,138,14127.436216,0,0,0,0,1,DEU_AAH-1_80076_T-1
-41.428792,229,14153.783527,0,1,0,0,0,DEU_AAH-1_1100145_T-1
66.4,141,14176.792793,0,0,0,0,1,DEU_AAH-1_170089_T-1
-82.932346,199,14213.446282,0,0,1,0,0,DEU_AAH-1_80017_T-1
65.6,163,14244.667236,0,0,0,0,1,DEU_AAH-1_170067_T-1
65.6,167,14270.456809,0,0,0,0,1,DEU_AAH-1_1300110_T-1
66.3,128,14287.173957,0,0,0,0,1,DEU_AAH-1_80032_T-1
-25.708571,217,14320.058203,0,0,0,1,0,DEU_AAH-1_1400344_T-1
66.4,125,14330.74148,0,0,0,0,1,DEU_AAH-1_80092_T-1
-16.665343,206,14358.340693,0,1,0,0,0,DEU_AAH-1_90089_T-1
66.5,122,14372.067674,0,0,0,0,1,DEU_AAH-1_80049_T-1
66.1,127,14387.181077,0,0,0,0,1,DEU_AAH-1_100069_T-1
66.6,132,14405.278719,0,0,0,0,1,DEU_AAH-1_130089_T-1
4.921076,165,14436.305401,0,0,0,0,0,DEU_AAH-1_100012_T-1
50.3,261,14492.161842,0,0,0,0,1,DEU_AAH-1_1400107_T-1
70.0,51,14501.328805,0,0,0,0,1,DEU_AAH-1_170026_T-1
66.1,134,14517.82082,0,0,0,0,1,DEU_AAH-1_100037_T-1
-41.118371,212,14541.469903,0,1,0,0,0,DEU_AAH-1_800151_T-1
66.4,126,14561.501264,0,0,0,0,1,DEU_AAH-1_140023_T-1
-1.481261,176,14593.319457,0,0,0,0,0,DEU_AAH-1_90065_T-1
62.6,245,14639.163832,0,0,0,0,1,DEU_AAH-1_140032_T-1
66.1,119,14652.466901,0,0,0,0,1,DEU_AAH-1_110053_T-1
-11.926621,84,14672.41464,1,0,0,0,0,DEU_AAH-1_140071_T-1
66.6,119,14687.537772,0,0,0,0,1,DEU_AAH-1_110015_T-1
66.7,111,14702.694906,0,0,0,0,1,DEU_AAH-1_90099_T-1
-2.076534,102,14717.660747,0,0,0,0,0,DEU_AAH-1_90019_T-1
66.7,122,14736.259068,0,0,0,0,1,DEU_AAH-1_160014_T-1
66.2,122,14754.08302,0,0,0,0,1,DEU_AAH-1_100041_T-1
-13.928244,132,14790.883107,1,0,0,0,0,DEU_AAH-1_170047_T-1
-19.934636,214,14807.071539,0,1,0,0,0,DEU_AAH-1_80057_T-1
66.3,127,14821.231485,0,0,0,0,1,DEU_AAH-1_80052_T-1
66.4,122,14834.649774,0,0,0,0,1,DEU_AAH-1_110055_T-1
-2.719031,51,14847.547596,0,0,0,0,0,DEU_AAH-1_1600242_T-1
-0.495529,45,14863.182882,0,0,0,0,0,DEU_AAH-1_140044_T-1
69.8,66,14869.118538,0,0,0,0,1,DEU_AAH-1_120045_T-1
1.396162,215,14903.873032,0,1,0,0,0,DEU_AAH-1_160096_T-1
-28.792261,188,14933.952148,0,1,0,0,0,DEU_AAH-1_90031_T-1
-35.817317,301,14969.751374,0,1,0,0,0,DEU_AAH-1_100094_T-1
-47.406413,323,14989.044906,0,1,0,0,0,DEU_AAH-1_80042_T-1
-55.231503,280,15034.481036,0,1,0,0,0,DEU_AAH-1_120041_T-1
66.1,150,15054.023902,0,0,0,0,1,DEU_AAH-1_180040_T-1
66.4,131,15071.519016,0,0,0,0,1,DEU_AAH-1_110031_T-1
-23.845386,226,15101.086662,0,1,0,0,0,DEU_AAH-1_110016_T-1
-6.613824,175,15127.371021,0,0,0,0,0,DEU_AAH-1_90089_T-1
70.0,4,15131.093936,0,0,0,0,1,DEU_AAH-1_90035_T-1
-1.336718,29,15137.577536,0,0,0,0,0,DEU_AAH-1_1600242_T-1
0.90151,56,15151.4173,0,0,0,0,0,DEU_AAH-1_180028_T-1
